id_tweet_original,pregunta,id_respuesta,text,retweets,likes,personaje
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519513905554288640,@martintetaz Esperanza,0,0,Facundo Manes
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519513754370596865,@martintetaz Valiente,0,0,Patricia Bullrich
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519513527244914688,@martintetaz Psicópata,0,1,Cristina Kirchner
1519470199141023744,Definan a Javier Milei con una sola palabra,1519514053902708737,@martintetaz GENIO,0,0,Javier Milei
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519514052162031616,@martintetaz Garca,0,0,Facundo Manes
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519514031106666496,@martintetaz Chanta,0,0,Facundo Manes
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519514030318120960,@martintetaz Tibio,0,0,Facundo Manes
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519513977474101248,@martintetaz Tenaz,0,0,Patricia Bullrich
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519513745269006336,@martintetaz Ladrona,0,0,Cristina Kirchner
1519470199141023744,Definan a Javier Milei con una sola palabra,1519510792705433600,@martintetaz Genio,0,0,Javier Milei
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519513617179156480,@martintetaz Honrado,0,0,Mauricio Macri
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519514026836840448,@martintetaz No existe sin Macri !!,0,0,Horacio Rodriguez Larreta
1519470199141023744,Definan a Javier Milei con una sola palabra,1519514025977159683,@martintetaz Esperanza,0,0,Javier Milei
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519513862239780866,@martintetaz Despeinada,0,0,Patricia Bullrich
1519470266539290624,Definan a Alberto Fernandez con una sola palabra,1519514015512227840,@martintetaz Cornudo,0,0,Alberto Fernandez
1519470199141023744,Definan a Javier Milei con una sola palabra,1519513963637129216,@martintetaz Cambio,0,0,Javier Milei
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519513961007226882,@martintetaz Chamuyo,0,0,Facundo Manes
1519470199141023744,Definan a Javier Milei con una sola palabra,1519513958901764096,@martintetaz Mesías,0,0,Javier Milei
1519470199141023744,Definan a Javier Milei con una sola palabra,1519497651351212032,@martintetaz Genio,0,0,Javier Milei
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519513836398604288,@martintetaz Panqueque,0,0,Sergio Massa
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519513934482477056,@martintetaz Panqueque,0,0,Sergio Massa
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519513689342181377,@martintetaz Ladrona,0,0,Cristina Kirchner
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519513644010070017,@martintetaz Tetaz =manes,0,0,Facundo Manes
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519513929377927168,@martintetaz Defraudó,0,0,Mauricio Macri
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519513317173125120,@martintetaz Panqueque frio traidor,0,0,Horacio Rodriguez Larreta
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519512650190782465,@martintetaz Garca,0,0,Mauricio Macri
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519513919328563202,"@martintetaz Bueno ya está, vas a estar hasta pasado mañana pidiendo que definan a fulanito  🤭",0,0,Facundo Manes
1519470199141023744,Definan a Javier Milei con una sola palabra,1519513917961158657,@martintetaz Paquete,0,0,Javier Milei
1519470199141023744,Definan a Javier Milei con una sola palabra,1519513913003442176,@martintetaz logico,0,0,Javier Milei
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519513803624521728,@martintetaz Ladrona,0,0,Cristina Kirchner
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519513768740507648,@martintetaz Comprometida,0,0,Patricia Bullrich
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519513655099932675,@martintetaz Presidente,0,0,Mauricio Macri
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519513687324831745,@martintetaz Gestión,0,0,Horacio Rodriguez Larreta
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519513906938531846,@martintetaz Inteligencia,0,0,Facundo Manes
1519470199141023744,Definan a Javier Milei con una sola palabra,1519513571545305100,@martintetaz Soberbia,0,0,Javier Milei
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519513899787112449,@martintetaz Comunista,0,0,Horacio Rodriguez Larreta
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519513894179508225,@martintetaz @EliReiki2 Ladrón,0,0,Mauricio Macri
1519470199141023744,Definan a Javier Milei con una sola palabra,1519496955084230656,@martintetaz Les salió un grano en el culo a los políticos con MILEI 😁😁😁,0,3,Javier Milei
1519470199141023744,Definan a Javier Milei con una sola palabra,1519513882141683718,@martintetaz Cambio.,0,0,Javier Milei
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519489102281949186,@martintetaz Futuro,0,0,Mauricio Macri
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519513872515878912,@martintetaz Hembra,0,0,Patricia Bullrich
1519470199141023744,Definan a Javier Milei con una sola palabra,1519513872205557761,@martintetaz PRESIDENTE,0,0,Javier Milei
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519513872004231169,@martintetaz Presidente,0,0,Patricia Bullrich
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519498646508638208,@martintetaz Jubilado,0,0,Mauricio Macri
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519513540628951040,@martintetaz Presidente,0,0,Mauricio Macri
1519470199141023744,Definan a Javier Milei con una sola palabra,1519505175232217088,@martintetaz Futuro,0,0,Javier Milei
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519513715644657664,@martintetaz Neurólogo,0,0,Facundo Manes
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519513871874093056,@martintetaz Vicepresidente,0,0,Patricia Bullrich
1519470266539290624,Definan a Alberto Fernandez con una sola palabra,1519506873291919360,@martintetaz Panqueque,0,0,Alberto Fernandez
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519506794292252672,@martintetaz Pasado (lastima que al argentino le cuesta tanto avanzar de 1970),0,0,Cristina Kirchner
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519501404531949568,@martintetaz Garca,0,0,Mauricio Macri
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519513870351618051,@martintetaz Rara,0,0,Patricia Bullrich
1519470199141023744,Definan a Javier Milei con una sola palabra,1519513862931767296,@martintetaz Milei es la salvación de la Argentina!,0,0,Javier Milei
1519470199141023744,Definan a Javier Milei con una sola palabra,1519513862780948480,@martintetaz Vendehumo.,0,0,Javier Milei
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519513859735703552,@martintetaz Dejó los dedos marcados en todis lados...Ya fue...,0,0,Mauricio Macri
1519470199141023744,Definan a Javier Milei con una sola palabra,1519513859207294976,@martintetaz Coraje,0,0,Javier Milei
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519513847220281345,@martintetaz Médico,0,0,Facundo Manes
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519512763013353472,"@martintetaz Una imposible, al menos dos.. cínica y corrupta",0,0,Cristina Kirchner
1519470266539290624,Definan a Alberto Fernandez con una sola palabra,1519512621782757376,@martintetaz Inescrupuloso,0,0,Alberto Fernandez
1519470199141023744,Definan a Javier Milei con una sola palabra,1519512429083828224,@martintetaz Inteligente,0,0,Javier Milei
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519512877882740736,@martintetaz Vendido,0,0,Sergio Massa
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519513122729455617,@martintetaz Perseverante,0,0,Horacio Rodriguez Larreta
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519513305252990976,@martintetaz Valiente,0,0,Patricia Bullrich
1519470266539290624,Definan a Alberto Fernandez con una sola palabra,1519513843814178817,@martintetaz Testaferro,0,0,Alberto Fernandez
1519470199141023744,Definan a Javier Milei con una sola palabra,1519513370935934976,@martintetaz Extraterrestre,0,1,Javier Milei
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519513827120975873,@martintetaz Con ovarios de hierro,0,0,Patricia Bullrich
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519513677791117312,@martintetaz Laburador,0,0,Horacio Rodriguez Larreta
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519512639986188290,@martintetaz Apasionado,0,0,Mauricio Macri
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519513819231399936,"@martintetaz Definir a Cristina con una palabra? Ahí va
TETAZ",0,0,Cristina Kirchner
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519513671365447681,@martintetaz Casta,0,0,Horacio Rodriguez Larreta
1519470199141023744,Definan a Javier Milei con una sola palabra,1519513723655839749,@martintetaz Libertario,0,1,Javier Milei
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519513815179841538,@martintetaz Nifunifa,0,0,Mauricio Macri
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519501497863614464,@martintetaz Inmoral!,0,0,Horacio Rodriguez Larreta
1519470199141023744,Definan a Javier Milei con una sola palabra,1519513810888843264,@martintetaz Futuro,0,0,Javier Milei
1519470199141023744,Definan a Javier Milei con una sola palabra,1519513432919261190,@martintetaz Capo,0,0,Javier Milei
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519482460177797121,@martintetaz Esperanza,0,0,Mauricio Macri
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519484350454140928,@martintetaz Corrupta,0,0,Cristina Kirchner
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519513795911061504,@martintetaz Convicción,0,1,Patricia Bullrich
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519513779544940545,@martintetaz Presidente,0,0,Mauricio Macri
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519513761001869312,"@martintetaz Banderín (porque no llega a bandera, se da vuelta más rápido)",0,0,Sergio Massa
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519513177863512064,@martintetaz Resentida,0,0,Cristina Kirchner
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519482020673605634,@martintetaz Presidente,0,0,Mauricio Macri
1519470199141023744,Definan a Javier Milei con una sola palabra,1519501759374368771,@martintetaz Loquito,0,0,Javier Milei
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519513748469428224,@martintetaz Huevos,0,0,Patricia Bullrich
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519513743675117568,@martintetaz Pillín.,0,0,Sergio Massa
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519506216447139841,@martintetaz Cuidado.,0,0,Cristina Kirchner
1519470266539290624,Definan a Alberto Fernandez con una sola palabra,1519513736163336192,@martintetaz Inútil,0,0,Alberto Fernandez
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519513734317760512,@martintetaz Miserable,0,0,Sergio Massa
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519482889267777537,@martintetaz Siniestra,0,0,Cristina Kirchner
1519470199141023744,Definan a Javier Milei con una sola palabra,1519513725442605057,@martintetaz Chanta,0,0,Javier Milei
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519513659864715266,@martintetaz Panqueque,0,0,Sergio Massa
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519513424279056384,@martintetaz Tibio.,0,0,Mauricio Macri
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519513627593781248,@martintetaz Chorra,0,0,Cristina Kirchner
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519513568546275330,@martintetaz Delirante,0,0,Facundo Manes
1519470266539290624,Definan a Alberto Fernandez con una sola palabra,1519513705762992129,@martintetaz Boludo,0,0,Alberto Fernandez
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519513119638306817,@martintetaz Burro.,0,0,Horacio Rodriguez Larreta
1519470199141023744,Definan a Javier Milei con una sola palabra,1519513704446009349,@martintetaz VacaMala,0,0,Javier Milei
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519513681448652800,@martintetaz Chanta.,0,0,Facundo Manes
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519513651899559936,@martintetaz Sociopata,0,0,Mauricio Macri
1519470266539290624,Definan a Alberto Fernandez con una sola palabra,1519513636586377222,@martintetaz Hipócrita,0,0,Alberto Fernandez
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519506342440058880,@martintetaz Panqueque,0,1,Facundo Manes
1519470199141023744,Definan a Javier Milei con una sola palabra,1519505485698899968,@martintetaz Peligroso,0,0,Javier Milei
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519507331347845121,@martintetaz Panqueque,0,1,Sergio Massa
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519505373920694274,@martintetaz Desquiciada,0,0,Cristina Kirchner
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519506626268516359,@martintetaz Única,0,1,Patricia Bullrich
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519513618236256256,@martintetaz Jefa,0,1,Cristina Kirchner
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519511056489529344,@martintetaz Psicótico,0,0,Mauricio Macri
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519512911491776513,@martintetaz Mamerto.,0,0,Mauricio Macri
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519513590511808515,@martintetaz Quien??,0,0,Facundo Manes
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519513571377369088,@martintetaz Invotable,0,0,Horacio Rodriguez Larreta
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519513563718684672,@martintetaz invotable.,0,0,Horacio Rodriguez Larreta
1519470199141023744,Definan a Javier Milei con una sola palabra,1519513109706145792,@martintetaz Disruptivo,0,0,Javier Milei
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519513562250498048,@martintetaz Gestión,0,0,Horacio Rodriguez Larreta
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519513554680004608,@martintetaz HijoDePuta,0,0,Sergio Massa
1519470199141023744,Definan a Javier Milei con una sola palabra,1519513538791821312,@martintetaz Elpróximopresidente,0,0,Javier Milei
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519513497129955328,@martintetaz Estafador.,0,0,Sergio Massa
1519470266539290624,Definan a Alberto Fernandez con una sola palabra,1519513533402300416,@martintetaz Indigno.,0,0,Alberto Fernandez
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519512304085352449,@martintetaz Miedoso.,0,0,Horacio Rodriguez Larreta
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519513132980326400,@martintetaz 0 a la izquierda,0,0,Horacio Rodriguez Larreta
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519513530617147393,@martintetaz Lo mejor,0,0,Patricia Bullrich
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519513395833147392,@martintetaz Lo máximo,0,0,Mauricio Macri
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519513526049587205,@martintetaz Truchísimo.,0,0,Facundo Manes
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519513519305146368,@martintetaz Noledaelpiné cuenta como una sola palabra?,0,0,Horacio Rodriguez Larreta
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519513508810878977,@martintetaz Chorra,0,0,Cristina Kirchner
1519470199141023744,Definan a Javier Milei con una sola palabra,1519512487539916802,@martintetaz Elmo https://t.co/HSsdfG3AYK,0,3,Javier Milei
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519512990227197952,@martintetaz Peligroso...,0,0,Horacio Rodriguez Larreta
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519495018519535616,@martintetaz Delincuente.,0,0,Mauricio Macri
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519513478293188608,"@martintetaz No sé puede definir a Cristina en una palabra, es inmensa...",0,2,Cristina Kirchner
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519513474430382082,@martintetaz Sadico,0,0,Horacio Rodriguez Larreta
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519513460005949440,@martintetaz Espía,0,0,Sergio Massa
1519470266539290624,Definan a Alberto Fernandez con una sola palabra,1519513458772905985,@martintetaz Incapaz,0,0,Alberto Fernandez
1519470199141023744,Definan a Javier Milei con una sola palabra,1519513449931456512,@martintetaz Presidente,0,0,Javier Milei
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519501411037458432,@martintetaz ingeniero!!!,0,0,Mauricio Macri
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519513437138604032,@martintetaz Huevos,0,0,Patricia Bullrich
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519512917942706182,"@martintetaz Una sola palabra Presidente, una persona con buenas intenciones que por cuatro años nos mostró el camino a tener un país normal. 🇦🇷❤️",0,2,Mauricio Macri
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519513422253248512,"@martintetaz Sospechoso, desconfiable. Alguien normal no puede ser amigo de Massa",1,1,Horacio Rodriguez Larreta
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519513198830968841,"@martintetaz Seguridad, la mejor q tuvimos",0,0,Patricia Bullrich
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519513368339501056,@martintetaz Inútil,0,0,Horacio Rodriguez Larreta
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519513084649304064,@martintetaz Débil,0,0,Horacio Rodriguez Larreta
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519512951979343873,@martintetaz Valiente,0,0,Patricia Bullrich
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519513366502338560,@martintetaz Turbio,0,0,Horacio Rodriguez Larreta
1519470199141023744,Definan a Javier Milei con una sola palabra,1519513366217248768,@martintetaz Presidente,0,0,Javier Milei
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519506066634985472,@martintetaz Venenosa,0,0,Cristina Kirchner
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519513346793345024,@martintetaz Luchadora,0,0,Patricia Bullrich
1519470266539290624,Definan a Alberto Fernandez con una sola palabra,1519498510747398145,@martintetaz Argentino.,0,0,Alberto Fernandez
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519513233950150656,@martintetaz Crudo.,0,0,Facundo Manes
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519513334579531776,@martintetaz Tibio.,0,0,Horacio Rodriguez Larreta
1519470199141023744,Definan a Javier Milei con una sola palabra,1519513330959978498,@martintetaz PRESIDENTE!,0,1,Javier Milei
1519470199141023744,Definan a Javier Milei con una sola palabra,1519513314295906304,@martintetaz Esta de remate Mal    No va hacer Nada sera un @Alfernandez Mas,0,0,Javier Milei
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519513314245632002,@martintetaz Comunista,0,0,Horacio Rodriguez Larreta
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519513240723623938,@martintetaz Futuro,0,0,Mauricio Macri
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519513314187186177,@martintetaz Siniestra,0,0,Cristina Kirchner
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519513302191071232,@martintetaz Trabajador,0,0,Horacio Rodriguez Larreta
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519508527789735941,@martintetaz Inteligente.,0,0,Mauricio Macri
1519470266539290624,Definan a Alberto Fernandez con una sola palabra,1519512786828771328,@martintetaz Inútil.,0,1,Alberto Fernandez
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519512627021598720,@martintetaz Coraje.,0,0,Patricia Bullrich
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519513294809321473,@martintetaz Panqueque.,0,0,Sergio Massa
1519470199141023744,Definan a Javier Milei con una sola palabra,1519513200596852736,@martintetaz Innovador.,0,0,Javier Milei
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519513291894276097,@martintetaz Inútil,0,0,Mauricio Macri
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519513284327743493,@martintetaz Peligroso.,0,0,Sergio Massa
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519512882731487232,@martintetaz Corrupta.,0,1,Cristina Kirchner
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519509445650247680,"@martintetaz Siniestra.
Psicópata.
Perversa.
Nefasta.
Mafiosa.

Elegí la que prefieras.",0,1,Cristina Kirchner
1519470266539290624,Definan a Alberto Fernandez con una sola palabra,1519513277675577344,"@martintetaz Amoral.
Arrastrado.
Nefasto.
Cínico.
Incompetente.
Remisero.

Elegí la que prefieras",0,0,Alberto Fernandez
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519511369485217792,@martintetaz Visionario.,0,0,Mauricio Macri
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519505493533749248,@martintetaz Inmoral,0,0,Sergio Massa
1519470199141023744,Definan a Javier Milei con una sola palabra,1519513275314102272,"@martintetaz No tenés nada que hacer? Mejor Milei q Larreta, Santilli , Vidal y demás palomas traidoras",0,0,Javier Milei
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519513270280990720,@martintetaz Confianza,0,0,Patricia Bullrich
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519513263632883712,@martintetaz Se coge q tu vieja muy bien,0,0,Mauricio Macri
1519470199141023744,Definan a Javier Milei con una sola palabra,1519513261850439682,@martintetaz Presidente,0,0,Javier Milei
1519470266539290624,Definan a Alberto Fernandez con una sola palabra,1519513258566111232,@martintetaz Radical,0,0,Alberto Fernandez
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519513257152708610,@martintetaz Chorra,0,0,Cristina Kirchner
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519511114811289602,@martintetaz Humo,0,0,Facundo Manes
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519510518347706368,@martintetaz Presidente,0,0,Mauricio Macri
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519511710402441218,@martintetaz Mierda,0,0,Sergio Massa
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519513054051930113,@martintetaz Perseverante,0,0,Horacio Rodriguez Larreta
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519513256448061440,@martintetaz Garca!!!!!!,0,0,Mauricio Macri
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519513249376620545,@martintetaz presidente,0,0,Patricia Bullrich
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519496660069531650,"@martintetaz soñador.
en un pais donde no se permite soñar con algo distinto a lo practicado desde 1943",0,0,Mauricio Macri
1519470199141023744,Definan a Javier Milei con una sola palabra,1519500149063663617,@martintetaz desequilibrio,0,0,Javier Milei
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519502010218917891,@martintetaz estas al pedo tetaz? ajajaj,0,0,Patricia Bullrich
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519513216245764096,@martintetaz PSICOPATACORRUPTA,0,1,Cristina Kirchner
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519513212097495042,@martintetaz Halcón,0,0,Patricia Bullrich
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519512978856419328,@martintetaz Paracaidista,0,0,Facundo Manes
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519513210591670272,@martintetaz Blando,0,0,Horacio Rodriguez Larreta
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519509332051644417,@martintetaz Panquequín,0,0,Sergio Massa
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519512517877268480,@martintetaz Esperanza,0,0,Mauricio Macri
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519512971524775936,@martintetaz Egocentrica,0,0,Cristina Kirchner
1519470266539290624,Definan a Alberto Fernandez con una sola palabra,1519513206326120448,@martintetaz Marioneta,0,0,Alberto Fernandez
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519497088454828033,@martintetaz Ladrón,0,0,Mauricio Macri
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519495339962740743,@martintetaz Estadista,0,0,Cristina Kirchner
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519513202870083584,@martintetaz Ladrón,0,0,Horacio Rodriguez Larreta
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519509265869721605,@martintetaz VendepatriaHDMP!!!no es una palabra  pero va todo junto !!!😂😂entebdiste 🦍idiota ???,0,0,Mauricio Macri
1519470199141023744,Definan a Javier Milei con una sola palabra,1519512178444816386,@martintetaz Igualqueustedes  .....solo que lo hace visible  no ?? Salame 😂😂😂,0,0,Javier Milei
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519513194330423296,"@martintetaz SORETE ..
.pero no sirve ni para abono",0,0,Horacio Rodriguez Larreta
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519481178369236994,@martintetaz Humo.,2,72,Facundo Manes
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519488935604498434,@martintetaz Quién?,2,72,Facundo Manes
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519513179726008321,@martintetaz Soberbioambicioso.,0,0,Horacio Rodriguez Larreta
1519470199141023744,Definan a Javier Milei con una sola palabra,1519508430184140802,"@martintetaz desequilibrado,",0,0,Javier Milei
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519512105287921666,@martintetaz chorra,0,0,Cristina Kirchner
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519512240269012994,@martintetaz Libertad.,0,0,Mauricio Macri
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519512868970020864,@martintetaz panqueque,0,0,Horacio Rodriguez Larreta
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519513174076235777,@martintetaz superpanqueque,0,0,Sergio Massa
1519470266539290624,Definan a Alberto Fernandez con una sola palabra,1519513169676357632,@martintetaz INEPTO,0,0,Alberto Fernandez
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519513169567240194,@martintetaz Criminal,0,0,Sergio Massa
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519513167411482625,@martintetaz CHANTA.,0,0,Facundo Manes
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519513166992056320,@martintetaz Chorro,0,0,Mauricio Macri
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519513163904999428,@martintetaz Estafa,0,0,Facundo Manes
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519511852551532544,@martintetaz Panqueque,0,0,Sergio Massa
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519511971908907008,@martintetaz Honestidad,0,0,Patricia Bullrich
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519513137015234560,@martintetaz Corrupta,0,0,Cristina Kirchner
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519510537180114945,@martintetaz Candidato,0,0,Mauricio Macri
1519470266539290624,Definan a Alberto Fernandez con una sola palabra,1519488882898874369,@martintetaz Imposibilitado,0,0,Alberto Fernandez
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519513135597694976,@martintetaz Leona,0,0,Patricia Bullrich
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519489653317029889,@martintetaz Ventajita,0,0,Sergio Massa
